time	current
66960.0	3.5054494716
67020.0	3.7691144057
67080.0	3.0969256994
67140.0	3.4128741758
67200.0	3.3803647674
67260.0	3.0197496498
67320.0	3.1840203118
67380.0	3.3826767864
67440.0	3.3892714845
67500.0	3.2079999227
67560.0	3.3444661778
67620.0	3.2811686283
67680.0	3.2959416754
67740.0	3.0910266221
67800.0	3.1647490723
67860.0	2.9089259585
67920.0	3.3979519514
67980.0	3.1499731198
68040.0	2.6261125608
68100.0	2.8389029518
68160.0	2.8511965677
68220.0	2.6870304995
68280.0	3.1404676626
68340.0	2.9009377238
68400.0	3.3167865065
68460.0	3.1559377173
68520.0	3.1437811632
68580.0	3.1700093237
68640.0	3.1320546324
68700.0	3.1405722179
68760.0	2.995711086
68820.0	2.9532934194
68880.0	3.184532057
68940.0	3.26606542
69000.0	3.1939798773
69060.0	2.7526357683
69120.0	2.6588311004
69180.0	2.2535447506
69240.0	2.5244099524
69300.0	2.4156309795
69360.0	2.3656515863
69420.0	2.0992071221
69480.0	2.242798645
69540.0	2.0519342747
69600.0	2.1949846924
69660.0	2.4215467741
69720.0	2.4114317308
69780.0	2.0908871496
69840.0	2.2398025759
69900.0	2.0147402958
69960.0	2.1090042648
70020.0	2.4836713703
70080.0	2.4217781216
70140.0	1.8369723402
70200.0	2.0988932261
70260.0	1.9327816626
70320.0	2.2238568848
70380.0	1.9978225606
70440.0	2.210044541
70500.0	2.4758980114
70560.0	2.0487829374
70620.0	2.1648917019
70680.0	2.0265590994
70740.0	1.8224535567
70800.0	2.1371825107
70860.0	1.8383155573
70920.0	1.7565488715
70980.0	1.590837424
71040.0	1.7355583326
71100.0	1.7006702511
71160.0	1.5803108141
71220.0	1.7052616536
71280.0	1.8835184691
71340.0	1.7888768985
71400.0	1.9727287591
71460.0	1.8917492516
71520.0	1.9850742453
71580.0	2.0260619339
71640.0	2.0295739454
71700.0	2.1040185825
71760.0	2.1367872489
71820.0	2.0771100023
71880.0	1.8565800307
71940.0	2.1791298162
72000.0	2.5116368255
72060.0	2.444652788
72120.0	2.3743059428
72180.0	2.4785444368
72240.0	2.5949285983
72300.0	2.7579559323
72360.0	2.4229296457
72420.0	2.1971529305
72480.0	2.6821812765
72540.0	2.4412765853
72600.0	2.283693878
72660.0	2.2580184986
72720.0	2.4337969987
72780.0	2.3345845427
72840.0	2.0860350566
72900.0	2.4863046206
72960.0	2.2233404304
73020.0	2.3759239213
73080.0	2.1382273672
73140.0	2.3321267698
73200.0	2.0342485582
73260.0	2.2456465261
73320.0	2.2500666714
73380.0	2.370123472
73440.0	2.670970823
73500.0	2.5558950111
73560.0	2.6539960473
73620.0	2.9292770573
73680.0	2.8158009573
73740.0	2.6307039969
73800.0	2.7440988494
73860.0	3.2556009121
73920.0	3.0246078397
73980.0	2.9100108735
74040.0	2.655213719
74100.0	2.727847518
74160.0	2.5098045798
74220.0	2.5641554017
74280.0	2.4551540969
74340.0	2.5392519743
74400.0	2.4818199053
74460.0	2.9034547589
74520.0	2.4781284862
74580.0	2.5964743429
74640.0	2.2964447461
74700.0	2.4090139313
74760.0	2.5556213107
74820.0	2.5703239123
74880.0	2.5208876992
74940.0	2.3612890948
75000.0	2.6298656971
75060.0	2.9242338062
75120.0	2.9016093457
75180.0	2.7632869273
75240.0	2.6452296579
75300.0	2.5727423541
75360.0	2.6280890124
75420.0	2.8667683312
75480.0	2.5356330831
75540.0	2.4759169841
75600.0	2.5983336912
75660.0	2.8234959198
75720.0	2.72534192
75780.0	2.5358358938
75840.0	2.2053560404
75900.0	2.2701972257
75960.0	2.1123583303
76020.0	2.1049991368
76080.0	2.0935582284
76140.0	2.0050360292
76200.0	1.9887193896
76260.0	1.9730293504
76320.0	2.2646520827
76380.0	2.2359921031
76440.0	2.0796443331
76500.0	1.8842547693
76560.0	1.7703585253
76620.0	1.8794437939
76680.0	1.9160127074
76740.0	1.7656798579
76800.0	2.10083452
76860.0	2.0372484487
76920.0	1.8341107309
76980.0	1.9598778731
77040.0	1.5881250166
77100.0	2.0192197881
77160.0	2.0112698853
77220.0	1.8956968478
77280.0	1.8490068371
77340.0	2.1129957134
77400.0	1.7745037438
77460.0	1.9379629706
77520.0	1.7591184411
77580.0	1.7370924324
77640.0	1.8489983164
77700.0	1.4625192351
77760.0	1.8533297223
77820.0	1.6347656488
77880.0	1.4072666566
77940.0	1.5830469807
78000.0	1.5053330842
78060.0	1.7240564055
78120.0	1.6829765324
78180.0	1.9218885358
78240.0	1.6439555262
78300.0	1.9123739217
78360.0	1.6913107746
78420.0	1.8614699591
78480.0	1.9988365738
78540.0	1.7681141283
78600.0	1.7195098946
78660.0	1.6360695466
78720.0	1.9045545555
78780.0	1.8126695653
78840.0	1.7484570078
78900.0	1.8139295567
78960.0	2.1137746681
79020.0	2.1117783311
79080.0	2.0155290361
79140.0	2.1294841629
79200.0	1.9941082959
79260.0	2.2461684216
79320.0	2.1628728341
79380.0	2.3954717476
79440.0	2.4373107658
79500.0	2.5774085833
79560.0	2.2281485055
79620.0	2.687739585
79680.0	2.8422928252
79740.0	3.1174418095
79800.0	3.0883516811
79860.0	3.011032641
79920.0	3.0525744073
79980.0	3.1363829705
80040.0	2.8486829424
80100.0	2.6478123184
80160.0	2.409187913
80220.0	2.112457997
80280.0	2.6267163611
80340.0	2.1998683955
80400.0	2.3565883829
80460.0	2.2074137643
80520.0	2.1107611002
80580.0	2.2094756129
80640.0	2.2027838193
80700.0	2.3642950179
80760.0	2.4410045024
80820.0	2.2060642097
80880.0	2.2616225731
80940.0	2.3717453901
81000.0	2.3880784433
81060.0	2.0922872248
81120.0	2.5157236424
81180.0	2.3839644333
81240.0	2.5092495925
81300.0	2.4236215093
81360.0	2.5227731663
81420.0	2.1803071243
81480.0	1.8831204294
81540.0	2.0528290866
81600.0	2.3326427309
81660.0	2.1076423802
81720.0	2.2358750688
81780.0	2.1324010566
81840.0	2.4075834297
81900.0	2.0879433947
81960.0	2.2657093362
82020.0	2.1085314716
82080.0	2.1974142837
82140.0	2.029726138
82200.0	2.0055571213
82260.0	1.9066316986
82320.0	1.8105201341
82380.0	1.9200132303
82440.0	2.0431523926
82500.0	1.8769660342
82560.0	2.0345680998
82620.0	2.0380568365
82680.0	2.1620409086
82740.0	1.955120853
82800.0	2.0271952446
82860.0	1.7438935857
82920.0	2.2888762162
82980.0	2.2078933443
83040.0	2.2161040355
83100.0	2.0964007842
83160.0	2.3327909585
83220.0	2.4665116931
83280.0	1.953210605
83340.0	2.3015132887
83400.0	2.3465069355
83460.0	2.3794684435
83520.0	2.4489769328
83580.0	2.220364847
83640.0	2.0459262543
83700.0	2.4214042393
83760.0	2.2870794836
83820.0	2.1949623158
83880.0	2.2233991371
83940.0	2.1620775105
84000.0	1.9661361629
84060.0	2.0408796729
84120.0	2.064953117
84180.0	2.1550127052
84240.0	1.8777970269
84300.0	2.220785984
84360.0	2.0930570097
84420.0	1.9472276481
84480.0	2.0837428772
84540.0	2.040067767
84600.0	1.8113140948
84660.0	1.955156642
84720.0	2.0129729022
84780.0	2.1292965394
84840.0	2.0744133701
84900.0	1.8923455792
84960.0	1.8360525533
85020.0	1.8089922376
85080.0	1.9873504268
85140.0	1.9166622904
85200.0	2.0116931104
85260.0	2.0568077282
85320.0	2.0004651
85380.0	1.7630215054
85440.0	1.9239805314
85500.0	1.5988428975
85560.0	1.655830311
85620.0	1.5636836607
85680.0	1.8138422295
85740.0	1.7243469623
85800.0	1.7729264887
85860.0	1.5454633235
85920.0	1.7969404846
85980.0	1.5623217487
86040.0	1.7573328712
86100.0	1.741053106
86160.0	1.9244390988
86220.0	1.853800536
86280.0	1.8806166737
86340.0	1.6509258133
86400.0	1.9011311536
86460.0	1.909564604
86520.0	1.7184192745
86580.0	1.380947019
86640.0	1.4073489246
86700.0	1.4026691855
86760.0	1.2495408968
86820.0	1.2686881488
86880.0	1.1281045125
86940.0	1.1611941495
87000.0	1.6206813421
87060.0	1.5109308745
87120.0	1.3538852075
87180.0	1.700653762
87240.0	1.4997004567
87300.0	1.6124421061
87360.0	1.7826756146
87420.0	1.9474316865
87480.0	1.6967512199
87540.0	1.8476791602
87600.0	2.0314322269
87660.0	1.9624285905
87720.0	2.2076274137
87780.0	1.6017870222
87840.0	1.726318994
87900.0	1.6664239599
87960.0	2.094336271
88020.0	1.5834876556
88080.0	1.8674217446
88140.0	1.8169531041
88200.0	1.6065383764
88260.0	1.8709171655
88320.0	1.7173718609
88380.0	2.0833837017
88440.0	2.0402981229
88500.0	2.2112984605
88560.0	2.1296087984
88620.0	1.9711104008
88680.0	1.9959396387
88740.0	1.8110864402
88800.0	1.8874398969
88860.0	2.0199408821
88920.0	2.1125237529
88980.0	2.4781404005
89040.0	2.2810969502
89100.0	2.279552851
89160.0	2.2781590126
89220.0	2.2844022982
89280.0	2.0481449517
89340.0	2.3047139233
89400.0	1.944361434
89460.0	1.9541210201
89520.0	2.2061878335
89580.0	2.586482686
89640.0	2.4408974967
89700.0	2.2140746937
89760.0	2.3837778658
89820.0	2.3438493452
89880.0	2.3306213768
89940.0	2.1689424113
90000.0	2.681687949
90060.0	2.569934288
90120.0	2.4668423289
90180.0	2.8510067709
90240.0	2.5525482166
90300.0	2.3369535564
90360.0	2.7613792345
90420.0	2.6815221874
90480.0	2.3561933052
90540.0	2.3917601569
90600.0	2.2949108163
90660.0	2.0593456245
90720.0	2.1889025819
90780.0	2.0001490354
90840.0	2.1045149575
90900.0	2.4557866733
90960.0	2.4014608654
91020.0	2.3683474083
91080.0	2.4920053493
91140.0	2.633265415
91200.0	2.7170826467
91260.0	2.043682877
91320.0	1.8651997424
91380.0	1.9544757189
91440.0	2.1603861513
91500.0	2.1115427901
91560.0	1.8839794793
91620.0	1.9766630177
91680.0	2.3956984055
91740.0	2.0214574313
91800.0	2.2863621982
91860.0	2.2114645325
91920.0	2.0365613634
91980.0	2.2865557365
92040.0	2.1435343094
92100.0	2.3272612849
92160.0	1.9748110238
92220.0	2.0287242903
92280.0	1.6109394706
92340.0	1.6038356627
92400.0	1.7932650951
92460.0	1.7531006625
92520.0	1.8446649443
92580.0	1.6215374561
92640.0	1.8487265703
92700.0	2.131570259
92760.0	2.0705833202
92820.0	2.1076389445
92880.0	1.9420972583
92940.0	2.0717687932
93000.0	1.8132885788
93060.0	1.9054120695
93120.0	1.5894136317
93180.0	1.8870715611
93240.0	1.8730508879
93300.0	2.212523135
93360.0	1.9052112562
93420.0	2.1435601332
93480.0	2.4884805722
93540.0	2.5664556256
93600.0	2.3443880668
93660.0	2.3227180769
93720.0	2.5801122345
93780.0	2.584753916
93840.0	2.7975142669
93900.0	2.5773863512
93960.0	2.6200174561
94020.0	2.7012815493
94080.0	2.6274684571
94140.0	2.5644625901
94200.0	2.4642057837
94260.0	2.3536596394
94320.0	1.9918249842
94380.0	2.2866572886
94440.0	2.3341766855
94500.0	2.2888579465
94560.0	2.1405056489
94620.0	2.2023274847
94680.0	2.3800854907
94740.0	2.4427065146
94800.0	2.3046779357
94860.0	2.5834006187
94920.0	2.8798282138
94980.0	2.8587329636
95040.0	2.7053995561
95100.0	2.8806129453
95160.0	3.2258791149
95220.0	2.9078304937
95280.0	2.9080781727
95340.0	2.9164364468
95400.0	2.9593833759
95460.0	3.1617996018
95520.0	2.9945396311
95580.0	2.9136351303
95640.0	2.9459048003
95700.0	2.9216416972
95760.0	2.6966809366
95820.0	2.4610311038
95880.0	2.8273895164
95940.0	2.7498294875
96000.0	2.780958648
96060.0	3.0092546153
96120.0	2.8640568699
96180.0	2.563244633
96240.0	2.8451933678
96300.0	2.8440379483
96360.0	3.0820415252
96420.0	2.9308129738
96480.0	2.9345068118
96540.0	2.8585665894
96600.0	2.6818962405
96660.0	2.8061087831
96720.0	2.9619520955
96780.0	2.8244210059
96840.0	2.4995266788
96900.0	2.6239392194
96960.0	2.5568424708
97020.0	2.7747375983
97080.0	2.957490863
97140.0	2.8962072886
97200.0	2.792914892
97260.0	2.8423560776
97320.0	2.7042053276
97380.0	2.7625754763
97440.0	3.006910471
97500.0	2.777079039
97560.0	2.7776677413
97620.0	2.7313271159
97680.0	2.8968326384
97740.0	2.7086728488
97800.0	2.7319129859
97860.0	2.7089844299
97920.0	2.6292126156
97980.0	2.6713169177
98040.0	2.6863446188
98100.0	2.6366791336
98160.0	2.9097368511
98220.0	2.4722359164
98280.0	3.2351676926
98340.0	2.9770282057
98400.0	2.9926893875
98460.0	2.9019781437
98520.0	2.5690289993
98580.0	2.9285594845
98640.0	2.8663504182
98700.0	3.1093380248
98760.0	3.0674700581
98820.0	3.3302835313
98880.0	3.3038587519
98940.0	3.0865602745
99000.0	2.8076116769
99060.0	3.1330629401
99120.0	3.3059326246
99180.0	3.3789329312
99240.0	3.1998360919
99300.0	3.2595791753
99360.0	2.946486008
99420.0	3.2046246697
99480.0	3.0557274364
99540.0	3.1538216344
99600.0	3.4630527481
99660.0	3.505994286
99720.0	3.456461165
99780.0	3.4777082464
99840.0	3.5450386839
99900.0	3.9179218057
99960.0	3.3483130565
100020.0	3.4597837978
100080.0	3.7600507731
100140.0	3.6732647537
100200.0	3.4245008019
100260.0	3.6037065508
100320.0	3.3691730434
100380.0	3.5430480514
100440.0	3.3037308695
100500.0	2.9673636483
100560.0	3.1872871215
100620.0	3.0912739627
100680.0	3.3128727305
100740.0	3.6169560447
100800.0	3.3184503494
100860.0	2.7543726505
100920.0	2.8425412941
100980.0	2.7358621911
101040.0	2.7006342763
101100.0	2.4455578054
101160.0	2.6711469657
101220.0	2.8984356998
101280.0	2.6781081747
101340.0	2.9373949775
101400.0	3.0585856159
101460.0	2.5552436479
101520.0	2.6182384014
101580.0	2.7586183152
101640.0	3.14649705
101700.0	2.6016198747
101760.0	2.9091243287
101820.0	3.3337472038
101880.0	3.228787891
101940.0	3.1156667624
102000.0	3.1001859707
102060.0	3.386542836
102120.0	3.2743361293
102180.0	3.56894799
102240.0	3.5158181162
102300.0	3.6747860549
102360.0	3.430208333
102420.0	3.3274011641
102480.0	3.5996179027
102540.0	3.7759108365
102600.0	4.0537352002
102660.0	4.2281373641
102720.0	3.9232200743
102780.0	4.1326865549
102840.0	4.1038718673
102900.0	4.0994016088
102960.0	4.2038005335
103020.0	3.8306307411
103080.0	3.9101484847
103140.0	3.9903591882
103200.0	3.9648492476
103260.0	4.038669147
103320.0	3.8997515664
103380.0	3.9025196387
103440.0	3.8240007577
103500.0	3.8345863263
103560.0	3.8227207839
103620.0	4.1054533967
103680.0	4.2067690388
103740.0	4.5188376955
103800.0	4.3966195468
103860.0	4.4005354839
103920.0	4.52093663
103980.0	4.6602099322
104040.0	4.5427744031
104100.0	4.4009368872
104160.0	4.4942474266
104220.0	4.7769130712
104280.0	4.3780048345
104340.0	4.2727905517
104400.0	4.1665865706
104460.0	4.3986129907
104520.0	4.7083733205
104580.0	4.5807216348
104640.0	4.662673407
104700.0	4.7152721731
104760.0	4.7495654561
104820.0	4.8770765397
104880.0	4.7111787426
104940.0	4.8524658611
105000.0	4.6383578289
105060.0	4.5126307022
105120.0	4.5237248203
105180.0	4.5594813146
105240.0	4.370969308
105300.0	4.544747514
105360.0	4.5955636421
105420.0	4.7050093616
105480.0	4.7782054284
105540.0	4.9198847505
105600.0	4.667089734
105660.0	4.5508913638
105720.0	4.6755013771
105780.0	4.6443776816
105840.0	4.1704599551
105900.0	4.5666523614
105960.0	4.5492548485
106020.0	4.1098627918
106080.0	4.3623568397
106140.0	4.2890192708
106200.0	4.4112812533
106260.0	4.6190520202
106320.0	4.2980905444
106380.0	4.2292357385
106440.0	4.1072485532
106500.0	4.2390104384
106560.0	4.30147935
106620.0	4.3596236613
106680.0	4.1652274576
106740.0	4.3699530726
106800.0	4.4636340599
106860.0	4.236671603
106920.0	4.6960635937
106980.0	4.2230880086
107040.0	4.522722083
107100.0	4.5310149461
107160.0	4.7121021431
107220.0	4.5451890731
107280.0	4.1208838674
107340.0	4.0256539261
107400.0	4.1734359549
107460.0	3.9630503705
107520.0	4.2766232847
107580.0	4.2367180888
107640.0	4.4292699558
107700.0	4.2538329727
107760.0	4.2225674195
107820.0	4.3888553046
107880.0	4.4572238797
107940.0	4.4881109367
108000.0	4.3818445122
108060.0	4.5203525773
108120.0	4.4912949635
108180.0	4.2919658658
108240.0	4.588823365
108300.0	4.4798101636
108360.0	4.3567271335
108420.0	4.5112539054
108480.0	4.4895223181
108540.0	4.2840686888
108600.0	4.4556075134
108660.0	4.4277423116
108720.0	4.1550309847
108780.0	4.1127666146
108840.0	3.9897996937
108900.0	4.1020482818
108960.0	4.167292335
109020.0	4.0071734712
109080.0	4.0534138286
109140.0	4.0706728433
109200.0	4.170936884
109260.0	4.2514017979
109320.0	4.273700628
109380.0	4.0819330662
109440.0	4.0106815669
109500.0	3.9964024332
109560.0	4.0455519961
109620.0	4.2114379897
109680.0	3.9855102611
109740.0	4.2840278349
109800.0	4.3264466779
109860.0	4.3682307197
109920.0	4.2136838566
109980.0	4.1505804354
110040.0	4.0897534536
110100.0	3.9045296684
110160.0	4.1574156761
110220.0	4.3469789916
110280.0	4.6670464813
110340.0	4.4637945464
110400.0	4.2883881718
110460.0	4.3387594586
110520.0	3.8593513994
110580.0	3.6758183343
110640.0	3.7724499066
110700.0	3.9665545158
110760.0	3.9133898639
110820.0	3.8851269491
110880.0	4.4326020448
110940.0	4.2495469042
111000.0	4.1404576892
111060.0	4.0996285914
111120.0	4.065446601
111180.0	4.3496987312
111240.0	4.5025158023
111300.0	4.4467950353
111360.0	4.0591443348
111420.0	3.9226067604
111480.0	3.9232722676
111540.0	3.8690786618
111600.0	3.6597494703
111660.0	3.9910077281
111720.0	4.1103498191
111780.0	4.0676184758
111840.0	3.7518880067
111900.0	3.6636694959
111960.0	4.1378961183
112020.0	4.502788974
112080.0	3.9746673758
112140.0	4.5350330271
112200.0	4.9812102896
112260.0	4.6017545658
112320.0	4.8863125155
112380.0	4.7693446007
112440.0	4.5980046411
112500.0	4.9435760737
112560.0	4.571371761
112620.0	4.8915276894
112680.0	4.7769257682
112740.0	4.9849121432
112800.0	4.8361178042
112860.0	4.6522285622
112920.0	4.6729155877
112980.0	4.7594566543
113040.0	4.647315107
113100.0	4.7809258638
113160.0	4.6627661223
113220.0	4.4188267463
113280.0	4.8817630939
113340.0	4.5960731007
113400.0	4.7552726538
113460.0	4.5826870477
113520.0	4.4339232266
113580.0	4.5775836381
113640.0	4.7928179129
113700.0	4.7540959008
113760.0	5.05795112
113820.0	4.9428842811
113880.0	4.816246401
113940.0	4.9483965871
114000.0	4.7475356238
114060.0	4.910582504
114120.0	4.8252148216
114180.0	5.0070450722
114240.0	4.6029710801
114300.0	4.8249581946
114360.0	4.6885077063
114420.0	4.7347426451
114480.0	5.0432728723
114540.0	4.8296699944
114600.0	4.9113743818
114660.0	4.8427690103
114720.0	4.8523899743
114780.0	4.56515203
114840.0	4.6794836792
114900.0	4.816859719
114960.0	4.875921364
115020.0	4.8173039152
115080.0	4.8282401993
115140.0	4.2719551935
115200.0	4.7450084127
115260.0	5.0441318348
115320.0	4.7830580476
115380.0	4.5954118837
115440.0	4.8871557616
115500.0	4.7228848455
115560.0	5.0596838851
115620.0	5.0437698867
115680.0	5.1276509661
115740.0	4.9247512325
115800.0	4.6803147967
115860.0	4.8476064542
115920.0	4.9105274345
115980.0	5.2460395609
116040.0	4.8329624951
116100.0	4.811537299
116160.0	4.7144092047
116220.0	5.0313588225
116280.0	4.9694255286
116340.0	4.8748824989
116400.0	4.6783814238
116460.0	4.6261693754
116520.0	4.6443938604
116580.0	5.0355510604
116640.0	4.6319552627
116700.0	4.6843010261
116760.0	4.6594589421
116820.0	4.6846269265
116880.0	4.8118672348
116940.0	4.4451628348
117000.0	4.2614777339
117060.0	4.3032973153
117120.0	4.2664671963
117180.0	4.2427384494
117240.0	4.4504557735
117300.0	4.3497039415
117360.0	4.8315567254
117420.0	4.8196540526
117480.0	4.9695704591
117540.0	4.9414527677
117600.0	4.7862469377
117660.0	5.2898152712
117720.0	5.131632627
117780.0	5.0232615662
117840.0	4.6035568596
117900.0	5.0123043504
117960.0	4.9046620543
118020.0	5.3623541707
118080.0	5.1969450681
118140.0	4.8506136077
118200.0	5.0336597206
118260.0	5.1245355608
118320.0	5.0568316698
118380.0	4.9526324392
118440.0	4.8357707407
118500.0	5.2780796241
118560.0	5.0672949286
118620.0	4.6903187785
118680.0	4.855322955
118740.0	4.769583972
118800.0	4.8846425314
118860.0	4.816443317
118920.0	5.0103743564
118980.0	4.5010286292
119040.0	4.5094878199
119100.0	4.1155472797
119160.0	4.2843191838
119220.0	4.4796701508
119280.0	4.3677582006
119340.0	4.5351707428
119400.0	4.7301416958
119460.0	4.5935756565
119520.0	5.0065075904
119580.0	4.4961751678
119640.0	4.0833742817
119700.0	4.6006854936
119760.0	4.4283213251
119820.0	4.8351743432
119880.0	4.5922556104
119940.0	4.5649169167
120000.0	4.4810684458
120060.0	4.4969528743
120120.0	4.5709861404
120180.0	4.9644770746
120240.0	5.0551917686
120300.0	4.9085705777
120360.0	5.1448499338
120420.0	4.9097507959
120480.0	4.7732205072
120540.0	4.6673152405
120600.0	5.1264526454
120660.0	4.8804265374
120720.0	4.4545734036
120780.0	4.7101557523
120840.0	4.6177389508
120900.0	4.4167167441
120960.0	4.3805934655
121020.0	4.5300333739
121080.0	4.4344448922
121140.0	4.3048940425
121200.0	4.2490603327
121260.0	4.2430735118
121320.0	4.019897197
121380.0	4.0286291545
121440.0	3.8471260644
121500.0	3.9614885341
121560.0	3.350017225
121620.0	3.44177815
121680.0	3.6700977151
121740.0	3.7327011299
121800.0	3.7022706006
121860.0	3.8681689205
121920.0	4.1298954172
121980.0	3.6951187702
122040.0	3.8678167507
122100.0	3.8010118021
122160.0	3.8733568009
122220.0	3.9322732027
122280.0	4.1574984648
122340.0	4.093443039
122400.0	3.4958015453
122460.0	3.8527982288
122520.0	3.718571623
122580.0	3.659374767
122640.0	3.8251454211
122700.0	3.8046890654
122760.0	3.8424020576
122820.0	3.5865356897
122880.0	3.5697221484
122940.0	3.9137221657
123000.0	3.7464705066
123060.0	3.6452564853
123120.0	3.7496143198
123180.0	4.0805812414
123240.0	4.3178043417
123300.0	4.2187918796
123360.0	4.3497935688
123420.0	4.1928034629
123480.0	4.1291602888
123540.0	4.1101701323
123600.0	4.5542014852
123660.0	4.6272788947
123720.0	4.131778941
123780.0	4.1916547196
123840.0	4.4195671466
123900.0	4.2513200072
123960.0	4.2718179581
124020.0	4.0975440508
124080.0	4.5095824793
124140.0	4.1562264936
124200.0	3.9091260393
124260.0	4.5467395048
124320.0	4.5228390005
124380.0	4.2739540734
124440.0	4.1280432027
124500.0	4.1934768487
124560.0	3.9083612522
124620.0	4.0681167294
124680.0	4.535210106
124740.0	4.3131948371
124800.0	4.3241704706
124860.0	4.5774497648
124920.0	5.0695411438
124980.0	5.0136451232
125040.0	5.0223564491
125100.0	5.3180993988
125160.0	5.2594655456
125220.0	4.9489322698
125280.0	4.7450917086
125340.0	4.8980401592
125400.0	4.7117913779
125460.0	4.6116270695
125520.0	4.7180126563
125580.0	4.6102330277
125640.0	4.5859025547
125700.0	4.6303932786
125760.0	4.9000183875
125820.0	5.0861702126
125880.0	4.9883595313
125940.0	4.8684313143
126000.0	4.9131252606
126060.0	4.863006748
126120.0	4.7441607186
126180.0	4.9666702944
126240.0	4.8314770593
126300.0	5.0606714868
126360.0	4.9780955641
126420.0	4.7900894925
126480.0	4.6758211044
126540.0	4.6009315137
126600.0	4.7869289998
126660.0	4.4062431287
126720.0	4.4226940128
126780.0	4.6789583364
126840.0	4.501107262
126900.0	4.0979749184
126960.0	4.0449724257
127020.0	4.2916478803
127080.0	3.804130794
127140.0	3.8933507161
127200.0	3.8592912267
127260.0	3.5507211086
127320.0	3.6225422904
127380.0	3.4283118381
127440.0	3.6598483835
127500.0	3.7623628253
127560.0	3.8521762667
127620.0	3.9173432979
127680.0	3.5889374273
127740.0	3.352321858
127800.0	3.6540263799
127860.0	3.6025170288
127920.0	3.7529833677
127980.0	3.9460379591
128040.0	3.7698390406
128100.0	4.0158643418
128160.0	4.0758713232
128220.0	4.0718025091
128280.0	3.7603117477
128340.0	3.5867391636
128400.0	3.8707234708
128460.0	3.8421945775
128520.0	3.6304451269
128580.0	3.6605117458
128640.0	3.8974551319
128700.0	3.6733383809
128760.0	3.7586754529
128820.0	3.9946978296
128880.0	3.5818820581
128940.0	3.5274538391
129000.0	3.7837217679
129060.0	3.7272776243
129120.0	3.7526741253
129180.0	3.8526047112
129240.0	3.6636709769
129300.0	4.1312124243
129360.0	3.8692982552
129420.0	3.7901944127
129480.0	3.7581604725
129540.0	3.5412062249
129600.0	3.5505326045
129660.0	3.6768633214
129720.0	3.7179041562
129780.0	3.533940972
129840.0	3.3791448843
129900.0	3.2983664263
129960.0	3.7100438494
130020.0	3.6140655105
130080.0	3.9014090245
130140.0	3.5058395766
130200.0	3.2805850724
130260.0	2.9179849552
130320.0	3.1081358405
130380.0	3.6434108355
130440.0	3.0608969852
130500.0	3.2850035863
130560.0	3.2998824473
130620.0	3.6426373485
130680.0	3.6012394742
130740.0	3.5767938757
130800.0	3.7002090789
130860.0	3.9472585051
130920.0	3.5414051323
130980.0	3.6046400828
131040.0	4.0463880199
131100.0	4.1176036954
131160.0	4.1305673885
131220.0	3.9796117379
131280.0	4.1988330427
131340.0	4.0093563971
131400.0	4.1475983659
131460.0	4.3849029046
131520.0	4.3160295011
131580.0	4.1899417504
131640.0	4.2977728076
131700.0	4.109921676
131760.0	4.3600436372
131820.0	4.4045570463
131880.0	4.609803827
131940.0	5.0347779551
